CODE,Id,lat,lon,.geo
1731,0,38.73117822,-77.74239171,"{""type"":""Polygon"",""coordinates"":[[[-77.74592954622862,38.73511389731332],[-77.74592954622862,38.72561159448832],[-77.7409354001921,38.72561156195074],[-77.74033786889403,38.72702959758539],[-77.7450065258785,38.72869723570433],[-77.74480141890375,38.73347298700691],[-77.73981612879295,38.733018099571346],[-77.73642724706771,38.73255438083601],[-77.73642724706771,38.735113924092325],[-77.74592954622862,38.73511389731332]]]}"
1732,0,38.77786332,-76.8006782,"{""type"":""Polygon"",""coordinates"":[[[-76.80542940675576,38.782612285982275],[-76.80542940675576,38.77311441483948],[-76.79592700073874,38.77311437737753],[-76.79592700073874,38.78261224610117],[-76.80542940675576,38.782612285982275]]]}"
1733,0,39.05336439,-77.16167811,"{""type"":""Polygon"",""coordinates"":[[[-77.1569269289516,39.04861544288308],[-77.1569269289516,39.05811336763518],[-77.16642928535119,39.05811335663168],[-77.16642928535119,39.04861543571287],[-77.1569269289516,39.04861544288308]]]}"
1734,0,38.88236456,-76.93367757,"{""type"":""Polygon"",""coordinates"":[[[-76.92892862399536,38.8776133686451],[-76.92892862399536,38.88711576771376],[-76.93842652046101,38.887115728246904],[-76.93842652046101,38.877613407442986],[-76.92892862399536,38.8776133686451]]]}"
1735,0,38.8443641,-76.73417738,"{""type"":""Polygon"",""coordinates"":[[[-76.73892635488055,38.83961293691458],[-76.72942840901584,38.83961292791503],[-76.72942840901584,38.84911527651422],[-76.73892635488055,38.849115289360384],[-76.73892635488055,38.83961293691458]]]}"
1736,0,38.69236453,-77.21867659,"{""type"":""Polygon"",""coordinates"":[[[-77.22342552775937,38.697113463353375],[-77.22342552775937,38.68761560499706],[-77.21392764914397,38.68761560201517],[-77.21392764914397,38.69711346623922],[-77.22342552775937,38.697113463353375]]]}"
1737,0,38.85386422,-77.41817673,"{""type"":""Polygon"",""coordinates"":[[[-77.42292570939016,38.858613199078356],[-77.42292570939016,38.849115258821705],[-77.41342775990162,38.84911526039271],[-77.41342775990162,38.85861320993943],[-77.42292570939016,38.858613199078356]]]}"
1738,0,39.1863638,-77.18067836,"{""type"":""Polygon"",""coordinates"":[[[-77.18542952676637,39.19111498320612],[-77.18542952676637,39.181612620906236],[-77.17592719721267,39.18161263917924],[-77.17592719721267,39.19111500525103],[-77.18542952676637,39.19111498320612]]]}"
1739,0,39.14758537,-77.02921983,"{""type"":""Polygon"",""coordinates"":[[[-77.02392529739917,39.14361218656138],[-77.02392529739917,39.14916821356595],[-77.026712250283,39.149587381294616],[-77.03016808818046,39.15251700199366],[-77.03099746053422,39.153114489547825],[-77.0334276469359,39.15311452880659],[-77.0334276469359,39.14361215766798],[-77.02392529739917,39.14361218656138]]]}"
1740,0,38.86336434,-77.26617712,"{""type"":""Polygon"",""coordinates"":[[[-77.26142597067818,38.86811552519802],[-77.27092826380152,38.8681155037203],[-77.27092826380152,38.858613176434936],[-77.26142597067818,38.85861319175051],[-77.26142597067818,38.86811552519802]]]}"
1741,0,38.87286444,-76.93367758,"{""type"":""Polygon"",""coordinates"":[[[-76.92892862399536,38.8776133686451],[-76.93842652046101,38.877613407442986],[-76.93842652046102,38.86811549653915],[-76.92892862399536,38.868115536120946],[-76.92892862399536,38.8776133686451]]]}"
1742,0,39.11986297,-77.54167821,"{""type"":""Polygon"",""coordinates"":[[[-77.54642937282524,39.115114063583555],[-77.53692705677767,39.11511403955708],[-77.53692705677767,39.12461189478757],[-77.54642937282524,39.1246119079059],[-77.54642937282524,39.115114063583555]]]}"
